

Kode,Tanggal,Open,Close,Change(Rp),Change(%),Volume
ISAT,2018-11-29,2080,2030,-50,-2.40,915000,
ISAT,2018-11-28,2050,2080,30,1.46,157100,
ISAT,2018-11-27,2030,2050,20,0.99,997100,
ISAT,2018-11-26,2110,2030,-80,-3.79,766400,
ISAT,2018-11-23,2120,2110,-10,-0.47,448200,
ISAT,2018-11-22,2130,2120,-10,-0.47,753100,
ISAT,2018-11-21,2160,2130,-30,-1.39,144700,
ISAT,2018-11-19,2180,2160,-20,-0.92,240500,
ISAT,2018-11-16,2100,2180,80,3.81,680600,
ISAT,2018-11-15,2120,2100,-20,-0.94,1092800,
ISAT,2018-11-14,2160,2120,-40,-1.85,181700,
ISAT,2018-11-13,2150,2160,10,0.47,276000,
ISAT,2018-11-12,2250,2150,-100,-4.44,811300,
ISAT,2018-11-09,2290,2250,-40,-1.75,954000,
ISAT,2018-11-08,2320,2290,-30,-1.29,2305400,
ISAT,2018-11-07,2350,2320,-30,-1.28,505300,
ISAT,2018-11-06,2350,2350,0,0.00,754800,
ISAT,2018-11-05,2350,2350,0,0.00,241800,
ISAT,2018-11-02,2430,2350,-80,-3.29,1519100,
ISAT,2018-11-01,2410,2430,20,0.83,636500,
ISAT,2018-10-31,2440,2410,-30,-1.23,771800,
ISAT,2018-10-30,2450,2440,-10,-0.41,1077400,
ISAT,2018-10-29,2470,2450,-20,-0.81,1378800,
ISAT,2018-10-26,2510,2470,-40,-1.59,943000,
ISAT,2018-10-25,2620,2510,-110,-4.20,2088600,
ISAT,2018-10-24,2660,2620,-40,-1.50,1060600,
ISAT,2018-10-23,2840,2660,-180,-6.34,3686200,
ISAT,2018-10-22,2680,2840,160,5.97,14470000,
ISAT,2018-10-19,2650,2680,30,1.13,259900,
ISAT,2018-10-18,2600,2650,50,1.92,368600,
ISAT,2018-10-17,2620,2600,-20,-0.76,389400,
ISAT,2018-10-16,2700,2620,-80,-2.96,599600,
ISAT,2018-10-15,2750,2700,-50,-1.82,148600,
ISAT,2018-10-12,2740,2750,10,0.36,141500,
ISAT,2018-10-11,2760,2740,-20,-0.72,106700,
ISAT,2018-10-10,2750,2760,10,0.36,162300,
ISAT,2018-10-09,2780,2750,-30,-1.08,97500,
ISAT,2018-10-08,2760,2780,20,0.72,150200,
ISAT,2018-10-05,2750,2760,10,0.36,461200,
ISAT,2018-10-04,2800,2750,-50,-1.79,293600,
ISAT,2018-10-03,2880,2800,-80,-2.78,1248000,
ISAT,2018-10-02,2970,2880,-90,-3.03,1258300,
ISAT,2018-10-01,3050,2970,-80,-2.62,702800,
ISAT,2018-09-28,3000,3050,50,1.67,237500,
ISAT,2018-09-27,2980,3000,20,0.67,440000,
ISAT,2018-09-26,2950,2980,30,1.02,831600,
ISAT,2018-09-25,2980,2950,-30,-1.01,764900,
ISAT,2018-09-24,3000,2980,-20,-0.67,82600,
ISAT,2018-09-21,2980,3000,20,0.67,119100,
ISAT,2018-09-20,2970,2980,10,0.34,240300,
ISAT,2018-09-19,2960,2970,10,0.34,62900,
ISAT,2018-09-18,2970,2960,-10,-0.34,93600,
ISAT,2018-09-17,3020,2970,-50,-1.66,143600,
ISAT,2018-09-14,3030,3020,-10,-0.33,203200,
ISAT,2018-09-13,2940,3030,90,3.06,273500,
ISAT,2018-09-12,2970,2940,-30,-1.01,385100,
ISAT,2018-09-10,2980,2970,-10,-0.34,177800,
ISAT,2018-09-07,3020,2980,-40,-1.32,656800,
ISAT,2018-09-06,3100,3020,-80,-2.58,284400,
ISAT,2018-09-05,3220,3100,-120,-3.73,975000,
ISAT,2018-09-04,3240,3220,-20,-0.62,157500,
ISAT,2018-09-03,3240,3240,0,0.00,54300,
ISAT,2018-08-31,3270,3240,-30,-0.92,262000,
ISAT,2018-08-30,3300,3270,-30,-0.91,385100,
ISAT,2018-08-29,3280,3300,20,0.61,762300,
ISAT,2018-08-28,3260,3280,20,0.61,244400,
ISAT,2018-08-27,3220,3260,40,1.24,205400,
ISAT,2018-08-24,3230,3220,-10,-0.31,137400,
ISAT,2018-08-23,3230,3230,0,0.00,528300,
ISAT,2018-08-21,3260,3230,-30,-0.92,293000,
ISAT,2018-08-20,3220,3260,40,1.24,165200,
ISAT,2018-08-16,3280,3220,-60,-1.83,219200,
ISAT,2018-08-15,3340,3280,-60,-1.80,134700,
ISAT,2018-08-14,3280,3340,60,1.83,271200,
ISAT,2018-08-13,3450,3280,-170,-4.93,366300,
ISAT,2018-08-10,3440,3450,10,0.29,351700,
ISAT,2018-08-09,3480,3440,-40,-1.15,272800,
ISAT,2018-08-08,3480,3480,0,0.00,432900,
ISAT,2018-08-07,3490,3480,-10,-0.29,744600,
ISAT,2018-08-06,3350,3490,140,4.18,1233800,
ISAT,2018-08-03,3380,3350,-30,-0.89,370300,
ISAT,2018-08-02,3450,3380,-70,-2.03,495800,
ISAT,2018-08-01,3510,3450,-60,-1.71,760600,
ISAT,2018-07-31,3790,3510,-280,-7.39,2257200,
ISAT,2018-07-30,3970,3790,-180,-4.53,748500,
ISAT,2018-07-27,3990,3970,-20,-0.50,480000,
ISAT,2018-07-26,3970,3990,20,0.50,457800,
ISAT,2018-07-25,4100,3970,-130,-3.17,1002800,
ISAT,2018-07-24,4180,4100,-80,-1.91,1352500,
ISAT,2018-07-23,4180,4180,0,0.00,1105900,
ISAT,2018-07-20,4110,4180,70,1.70,1551000,
ISAT,2018-07-19,4180,4110,-70,-1.67,3069600,
ISAT,2018-07-18,3880,4180,300,7.73,3332800,
ISAT,2018-07-17,3650,3880,230,6.30,2198500,
ISAT,2018-07-16,3690,3650,-40,-1.08,954000,
ISAT,2018-07-13,3600,3690,90,2.50,2754300,
ISAT,2018-07-12,3340,3600,260,7.78,3039700,
ISAT,2018-07-11,3350,3340,-10,-0.30,1356900,
ISAT,2018-07-10,3310,3350,40,1.21,888700,
ISAT,2018-07-09,3280,3310,30,0.91,580200,
ISAT,2018-07-06,3250,3280,30,0.92,507700,
ISAT,2018-07-05,3210,3250,40,1.25,421700,
ISAT,2018-07-04,3150,3210,60,1.90,440900,
ISAT,2018-07-03,3170,3150,-20,-0.63,454000,
ISAT,2018-07-02,3180,3170,-10,-0.31,428500,
ISAT,2018-06-29,3150,3180,30,0.95,1060700,
ISAT,2018-06-28,3190,3150,-40,-1.25,1013400,
ISAT,2018-06-27,3160,3190,30,0.95,546300,
ISAT,2018-06-26,3210,3160,-50,-1.56,430000,
ISAT,2018-06-25,3300,3210,-90,-2.73,1428100,
ISAT,2018-06-22,3340,3300,-40,-1.20,587800,
ISAT,2018-06-21,3280,3340,60,1.83,2026800,
ISAT,2018-06-20,3280,3280,0,0.00,1517000,
ISAT,2018-06-08,3320,3280,-40,-1.20,3178100,
ISAT,2018-06-07,3380,3320,-60,-1.78,1820200,
ISAT,2018-06-06,3440,3380,-60,-1.74,2477000,
ISAT,2018-06-05,3340,3440,100,2.99,4671400,
ISAT,2018-06-04,3300,3340,40,1.21,2472900,
ISAT,2018-05-31,3340,3300,-40,-1.20,5147100,
ISAT,2018-05-30,3310,3340,30,0.91,4553300,
ISAT,2018-05-28,3240,3310,70,2.16,7489500,
ISAT,2018-05-25,3140,3240,100,3.18,2858700,
ISAT,2018-05-24,3180,3140,-40,-1.26,2242400,
ISAT,2018-05-23,3160,3180,20,0.63,387200,
ISAT,2018-05-22,3190,3160,-30,-0.94,462600,
ISAT,2018-05-21,3220,3190,-30,-0.93,962500,
ISAT,2018-05-18,3280,3220,-60,-1.83,819600,
ISAT,2018-05-17,3280,3280,0,0.00,2948700,
ISAT,2018-05-16,3280,3280,0,0.00,1338800,
ISAT,2018-05-15,3330,3280,-50,-1.50,1429300,
ISAT,2018-05-14,3460,3330,-130,-3.76,732300,
ISAT,2018-05-11,3430,3460,30,0.87,305600,
ISAT,2018-05-09,3440,3430,-10,-0.29,434700,
ISAT,2018-05-08,3620,3440,-180,-4.97,498900,
ISAT,2018-05-07,3700,3620,-80,-2.16,294300,
ISAT,2018-05-04,3740,3700,-40,-1.07,135000,
ISAT,2018-05-03,3790,3740,-50,-1.32,1204500,
ISAT,2018-05-02,3780,3790,10,0.26,2663200,
ISAT,2018-04-30,3900,3780,-120,-3.08,1908300,
ISAT,2018-04-27,4000,3900,-100,-2.50,1375200,
ISAT,2018-04-26,4420,4000,-420,-9.50,2851800,
ISAT,2018-04-25,4600,4420,-180,-3.91,849100,
ISAT,2018-04-24,4620,4600,-20,-0.43,650100,
ISAT,2018-04-23,4630,4620,-10,-0.22,800000,
ISAT,2018-04-20,4650,4630,-20,-0.43,172600,
ISAT,2018-04-19,4640,4650,10,0.22,703600,
ISAT,2018-04-18,4730,4640,-90,-1.90,1356800,
ISAT,2018-04-17,4750,4730,-20,-0.42,206400,
ISAT,2018-04-16,4740,4750,10,0.21,1280900,
ISAT,2018-04-13,4780,4740,-40,-0.84,962100,
ISAT,2018-04-12,4790,4780,-10,-0.21,110500,
ISAT,2018-04-11,4800,4790,-10,-0.21,786400,
ISAT,2018-04-10,4820,4800,-20,-0.41,268500,
ISAT,2018-04-09,4800,4820,20,0.42,42500,
ISAT,2018-04-06,4740,4800,60,1.27,882000,
ISAT,2018-04-05,4870,4740,-130,-2.67,173600,
ISAT,2018-04-04,4880,4870,-10,-0.20,473100,
ISAT,2018-04-03,4760,4880,120,2.52,286400,
ISAT,2018-04-02,4750,4760,10,0.21,93700,
ISAT,2018-03-29,4850,4750,-100,-2.06,80800,
ISAT,2018-03-28,4940,4850,-90,-1.82,186000,
ISAT,2018-03-27,4950,4940,-10,-0.20,127900,
ISAT,2018-03-26,4990,4950,-40,-0.80,428900,
ISAT,2018-03-23,4950,4990,40,0.81,52900,
ISAT,2018-03-22,4950,4950,0,0.00,84200,
ISAT,2018-03-21,4940,4950,10,0.20,183000,
ISAT,2018-03-20,5100,4940,-160,-3.14,206700,
ISAT,2018-03-19,5200,5100,-100,-1.92,19800,
